id,category,amount
143011,Utilities,1068.03
143012,Utilities,3494.26
143013,Rent,1897.6
143014,Food,1948.96
143015,Rent,1273.92
143016,Food,3240.4
143017,Food,2690.66
143018,Utilities,1606.42
143019,Food,4955.21
143020,Utilities,3163.95
143021,Travel,1884.92
143022,Rent,4774.23
143023,Shopping,2265.41
143024,Utilities,2430.18
143025,Utilities,673.77
143026,Food,901.76
143027,Travel,1804.55
143028,Food,4168.01
143029,Utilities,1408.24
143030,Shopping,3918.03
143031,Utilities,1278.17
143032,Utilities,1058.43
143033,Shopping,2963.71
143034,Travel,1637.84
143035,Travel,2025.97
143036,Shopping,1858.35
143037,Shopping,462.03
143038,Food,1910.35
143039,Utilities,765.86
143040,Rent,1385.97
143041,Rent,1724.79
143042,Shopping,2416.36
143043,Food,973.17
143044,Travel,1445.51
143045,Travel,599.25
143046,Food,2113.51
143047,Rent,4665.54
143048,Travel,3726.11
143049,Food,2681.94
143050,Food,3374.41
143051,Rent,4889.0
143052,Shopping,3784.9
143053,Utilities,2482.73
143054,Shopping,1503.31
143055,Rent,63.33
143056,Rent,1000.55
143057,Utilities,902.41
143058,Food,3948.0
143059,Food,2023.99
143060,Utilities,1787.13
143061,Food,4767.16
143062,Shopping,3530.74
143063,Food,1362.8
143064,Rent,2765.15
143065,Shopping,3449.16
143066,Rent,2833.44
143067,Shopping,1147.4
143068,Rent,4062.64
143069,Food,1455.64
143070,Utilities,160.67
143071,Utilities,4189.26
143072,Rent,849.99
143073,Shopping,3935.36
143074,Food,138.83
143075,Food,2105.91
143076,Rent,3042.83
143077,Travel,2944.97
143078,Utilities,4066.54
143079,Food,1927.19
143080,Travel,4395.43
143081,Food,4789.55
143082,Rent,4465.51
143083,Food,1359.55
143084,Shopping,667.82
143085,Shopping,3043.37
143086,Utilities,1003.19
143087,Food,1226.21
143088,Travel,326.45
143089,Shopping,3933.78
143090,Rent,3928.16
143091,Shopping,3361.32
143092,Shopping,492.43
143093,Food,4638.18
143094,Utilities,804.93
143095,Shopping,4225.81
143096,Utilities,988.73
143097,Travel,1288.9
143098,Utilities,1526.0
143099,Food,2821.03
143100,Travel,2974.49
143101,Travel,470.17
143102,Utilities,2622.52
143103,Shopping,202.67
143104,Shopping,4197.78
143105,Travel,2729.5
143106,Rent,4621.25
143107,Food,2283.57
143108,Food,419.09
143109,Utilities,743.37
143110,Travel,686.92
143111,Food,3857.77
143112,Travel,2583.94
143113,Utilities,3415.51
143114,Rent,1731.87
143115,Utilities,4813.63
143116,Travel,291.33
143117,Utilities,49.5
143118,Utilities,4102.81
143119,Shopping,2853.96
143120,Shopping,2248.71
143121,Travel,1659.29
143122,Food,2043.88
143123,Food,4283.54
143124,Utilities,2621.17
143125,Rent,3749.13
143126,Rent,2626.33
143127,Rent,4199.31
143128,Travel,749.67
143129,Shopping,1074.12
143130,Rent,4340.1
143131,Food,4467.49
143132,Shopping,3833.7
143133,Food,2487.83
143134,Utilities,2721.87
143135,Food,4424.08
143136,Travel,4146.17
143137,Rent,2360.95
143138,Food,1449.28
143139,Food,1458.79
143140,Food,2534.3
143141,Food,4872.59
143142,Rent,1659.09
143143,Food,4503.77
143144,Rent,4187.91
143145,Rent,1046.97
143146,Travel,1196.53
143147,Utilities,580.29
143148,Travel,1550.58
143149,Shopping,1871.31
143150,Travel,1489.65
143151,Food,203.29
143152,Travel,1316.03
143153,Rent,303.89
143154,Rent,4279.03
143155,Food,4123.91
143156,Travel,1689.81
143157,Food,1952.42
143158,Shopping,161.79
143159,Food,1200.41
143160,Food,2489.61
143161,Utilities,1897.24
143162,Food,45.18
143163,Shopping,3652.53
143164,Food,1064.84
143165,Food,2733.65
143166,Travel,4628.28
143167,Shopping,1740.43
143168,Travel,3201.5
143169,Food,1741.14
143170,Rent,26.13
143171,Utilities,4422.72
143172,Travel,2781.64
143173,Utilities,3386.07
143174,Food,3952.77
143175,Rent,35.82
143176,Utilities,2121.75
143177,Food,4900.56
143178,Utilities,369.01
143179,Travel,2330.68
143180,Utilities,3488.58
143181,Food,2031.25
143182,Utilities,1000.64
143183,Utilities,193.91
143184,Travel,3926.83
143185,Utilities,1572.25
143186,Rent,2495.35
143187,Shopping,420.49
143188,Shopping,2446.79
143189,Rent,2365.23
143190,Shopping,2994.57
143191,Food,11.46
143192,Travel,2518.67
143193,Shopping,4960.48
143194,Utilities,1720.38
143195,Travel,609.12
143196,Travel,4262.91
143197,Utilities,2930.0
143198,Travel,2055.06
143199,Food,1400.15
143200,Utilities,515.49
143201,Food,4837.29
143202,Food,1496.13
143203,Utilities,2029.37
143204,Utilities,2478.47
143205,Rent,966.49
143206,Rent,3121.31
143207,Food,4113.18
143208,Shopping,417.98
143209,Utilities,3927.85
143210,Shopping,2172.43
143211,Rent,1589.33
143212,Rent,3800.67
143213,Utilities,4852.11
143214,Food,1346.78
143215,Utilities,910.84
143216,Food,126.87
143217,Rent,1985.78
143218,Rent,2651.71
143219,Shopping,328.94
143220,Rent,4644.32
143221,Rent,3439.79
143222,Utilities,898.21
143223,Shopping,1043.16
143224,Travel,1648.32
143225,Shopping,4291.65
143226,Rent,527.13
143227,Shopping,676.19
143228,Food,846.69
143229,Travel,441.84
143230,Food,2571.0
143231,Shopping,356.15
143232,Utilities,2234.48
143233,Food,3227.69
143234,Food,4714.66
143235,Utilities,2380.02
143236,Food,945.5
143237,Food,2999.66
143238,Shopping,863.95
143239,Utilities,2149.66
143240,Travel,2347.68
143241,Travel,1430.7
143242,Utilities,1047.13
143243,Food,3886.77
143244,Food,2901.8
143245,Shopping,2605.78
143246,Shopping,4449.36
143247,Shopping,142.14
143248,Food,941.95
143249,Utilities,3710.04
143250,Utilities,983.43
143251,Food,2415.04
143252,Food,1343.18
143253,Travel,1998.88
143254,Food,4681.21
143255,Rent,3239.67
143256,Shopping,4969.06
143257,Shopping,2479.58
143258,Travel,2542.97
143259,Food,2388.41
143260,Rent,4050.59
143261,Food,2812.14
143262,Shopping,2515.89
143263,Utilities,1780.48
143264,Food,4915.87
143265,Utilities,300.22
143266,Travel,2299.76
143267,Utilities,3789.03
143268,Rent,2218.75
143269,Travel,2007.86
143270,Rent,4467.22
143271,Travel,2653.04
143272,Food,3894.29
143273,Food,928.31
143274,Rent,4738.23
143275,Utilities,3352.02
143276,Utilities,2850.45
143277,Utilities,2701.15
143278,Utilities,4855.55
143279,Rent,2162.57
143280,Food,3481.2
143281,Rent,4445.36
143282,Travel,4635.79
143283,Utilities,3307.87
143284,Shopping,2914.69
143285,Utilities,856.7
143286,Rent,2156.88
143287,Rent,3954.69
143288,Rent,1341.69
143289,Food,1154.55
143290,Travel,2883.37
143291,Food,3012.78
143292,Travel,942.43
143293,Food,3320.27
143294,Travel,686.29
143295,Travel,3262.61
143296,Travel,98.14
143297,Shopping,4152.04
143298,Travel,3373.82
143299,Utilities,3263.57
143300,Utilities,3845.02
143301,Travel,2699.19
143302,Shopping,2691.25
143303,Utilities,4432.61
143304,Food,3439.17
143305,Food,719.49
143306,Shopping,1621.26
143307,Travel,2735.36
143308,Utilities,1751.07
143309,Travel,1518.59
143310,Rent,4066.7
143311,Shopping,2248.24
143312,Utilities,217.98
143313,Rent,2489.07
143314,Travel,3275.2
143315,Shopping,4918.88
143316,Travel,1963.95
143317,Food,4432.69
143318,Travel,1161.06
143319,Utilities,3990.66
143320,Travel,3426.19
143321,Travel,1105.29
143322,Shopping,2639.59
143323,Shopping,2452.91
143324,Utilities,2283.31
143325,Rent,761.44
143326,Utilities,4972.02
143327,Travel,276.48
143328,Travel,1946.68
143329,Shopping,2731.0
143330,Travel,4701.06
143331,Rent,2760.95
143332,Rent,355.14
143333,Shopping,3260.77
143334,Travel,4334.23
143335,Rent,4287.51
143336,Utilities,3547.86
143337,Travel,2962.1
143338,Travel,2066.9
143339,Rent,4755.01
143340,Food,3447.19
143341,Utilities,4902.91
143342,Shopping,1208.43
143343,Food,1061.85
143344,Rent,2941.48
143345,Travel,4839.88
143346,Food,4422.23
143347,Rent,1171.14
143348,Shopping,3222.08
143349,Travel,1157.47
143350,Shopping,2323.01
143351,Travel,1123.08
143352,Food,2877.02
143353,Shopping,1025.77
143354,Rent,3261.07
143355,Utilities,861.02
143356,Shopping,2811.53
143357,Utilities,2167.89
143358,Food,3082.94
143359,Shopping,3608.41
143360,Travel,3800.45
143361,Rent,352.9
143362,Rent,1101.05
143363,Travel,4608.61
143364,Food,4950.22
143365,Shopping,4786.45
143366,Utilities,2980.72
143367,Travel,1388.56
143368,Shopping,2070.91
143369,Travel,3229.62
143370,Shopping,2697.81
143371,Utilities,2092.12
143372,Shopping,2919.45
143373,Travel,4094.75
143374,Travel,67.68
143375,Shopping,832.21
143376,Travel,3961.61
143377,Rent,455.48
143378,Shopping,1933.65
143379,Rent,2348.25
143380,Utilities,4645.61
143381,Travel,2506.81
143382,Shopping,2652.41
143383,Utilities,1017.36
143384,Food,975.83
143385,Shopping,2551.91
143386,Utilities,4083.08
143387,Food,1614.61
143388,Rent,897.79
143389,Food,82.4
143390,Rent,3182.5
143391,Utilities,4990.98
143392,Rent,4576.27
143393,Shopping,2900.19
143394,Travel,1519.6
143395,Shopping,2227.32
143396,Shopping,2399.69
143397,Food,3328.78
143398,Food,4974.12
143399,Utilities,4446.08
143400,Travel,2496.5
143401,Rent,2431.05
143402,Travel,2213.9
143403,Rent,3917.11
143404,Shopping,4007.0
143405,Utilities,2649.09
143406,Shopping,1929.45
143407,Food,922.1
143408,Travel,1710.14
143409,Utilities,3724.34
143410,Travel,1979.87
143411,Shopping,443.14
143412,Rent,4586.56
143413,Shopping,405.89
143414,Shopping,2538.81
143415,Utilities,4659.1
143416,Rent,2257.91
143417,Food,744.82
143418,Food,392.11
143419,Travel,3956.51
143420,Food,4481.79
143421,Shopping,3628.88
143422,Shopping,22.37
143423,Rent,2867.87
143424,Utilities,3532.95
143425,Food,1569.28
143426,Utilities,4433.49
143427,Food,1368.91
143428,Travel,214.55
143429,Shopping,4203.03
143430,Food,2197.84
143431,Travel,3288.03
143432,Rent,4562.95
143433,Food,1942.82
143434,Shopping,4740.06
143435,Shopping,4468.22
143436,Shopping,3758.55
143437,Utilities,3217.92
143438,Rent,496.37
143439,Rent,2362.84
143440,Food,3965.45
143441,Food,1886.62
143442,Travel,306.29
143443,Shopping,4132.51
143444,Utilities,480.07
143445,Travel,3689.16
143446,Utilities,958.15
143447,Utilities,2721.56
143448,Shopping,908.23
143449,Rent,4666.32
143450,Rent,3390.14
143451,Rent,3116.51
143452,Rent,1796.19
143453,Shopping,3635.69
143454,Travel,183.69
143455,Utilities,2893.02
143456,Rent,2434.16
143457,Utilities,4252.3
143458,Travel,3230.21
143459,Rent,3443.74
143460,Rent,4497.39
143461,Utilities,3737.97
143462,Shopping,4917.52
143463,Food,539.54
143464,Utilities,450.39
143465,Food,1990.57
143466,Rent,1677.54
143467,Shopping,4802.73
143468,Shopping,3505.81
143469,Rent,4867.66
143470,Utilities,4016.48
143471,Shopping,3212.84
143472,Utilities,4874.96
143473,Food,3751.54
143474,Food,2031.95
143475,Food,4633.59
143476,Rent,2219.56
143477,Rent,1186.71
143478,Utilities,674.99
143479,Shopping,1568.32
143480,Utilities,3197.87
143481,Rent,3874.74
143482,Shopping,3758.75
143483,Travel,1148.18
143484,Rent,4323.82
143485,Shopping,919.37
143486,Rent,700.74
143487,Food,1053.75
143488,Travel,1425.17
143489,Food,837.48
143490,Shopping,387.46
143491,Rent,3668.73
143492,Shopping,3721.56
143493,Utilities,2033.15
143494,Rent,3565.78
143495,Shopping,3534.07
143496,Food,72.74
143497,Utilities,2769.93
143498,Food,3783.39
143499,Utilities,219.47
143500,Food,2954.95
143501,Utilities,2647.76
143502,Utilities,1567.05
143503,Food,2035.23
143504,Rent,2134.19
143505,Travel,1029.93
143506,Travel,739.88
143507,Food,2725.02
143508,Travel,1768.9
143509,Utilities,390.59
143510,Travel,1175.16
143511,Food,1558.25
143512,Rent,1765.51
143513,Travel,3653.58
143514,Rent,4185.66
143515,Food,3565.02
143516,Travel,4536.1
143517,Shopping,322.85
143518,Travel,4388.82
143519,Rent,3338.91
143520,Food,2484.67
143521,Utilities,4925.75
143522,Travel,38.01
143523,Rent,3108.46
143524,Utilities,2358.55
143525,Travel,31.57
143526,Food,1662.97
143527,Food,470.97
143528,Rent,1060.78
143529,Rent,1976.7
143530,Rent,1170.62
143531,Rent,2730.39
143532,Travel,24.96
143533,Food,903.08
143534,Food,3387.53
143535,Utilities,139.72
143536,Utilities,2640.94
143537,Shopping,1270.88
143538,Travel,3657.44
143539,Travel,547.44
143540,Utilities,984.24
143541,Shopping,1538.34
143542,Shopping,613.38
143543,Shopping,3117.43
143544,Utilities,1276.24
143545,Rent,3635.57
143546,Food,2735.05
143547,Travel,554.99
143548,Travel,2199.15
143549,Rent,2408.58
143550,Food,3965.11
143551,Utilities,737.09
143552,Shopping,460.9
143553,Shopping,3839.72
143554,Food,4219.91
143555,Travel,512.65
143556,Travel,4201.55
143557,Food,1301.34
143558,Utilities,4921.57
143559,Utilities,11.81
143560,Rent,1515.68
143561,Shopping,3273.06
143562,Travel,1579.4
143563,Food,4600.9
143564,Utilities,3989.15
143565,Utilities,3620.76
143566,Shopping,1442.77
143567,Travel,1348.73
143568,Shopping,3550.08
143569,Food,3276.18
143570,Rent,4420.28
143571,Shopping,2519.73
143572,Rent,3104.86
143573,Travel,2613.17
143574,Food,4425.87
143575,Shopping,3769.26
143576,Travel,3549.74
143577,Rent,740.19
143578,Shopping,738.73
143579,Food,1098.77
143580,Utilities,1303.5
143581,Food,1068.2
143582,Rent,3097.25
143583,Rent,4338.44
143584,Rent,2113.07
143585,Rent,3766.04
143586,Food,1515.34
143587,Rent,3100.89
143588,Utilities,36.14
143589,Travel,1459.56
143590,Shopping,4127.97
143591,Food,3284.65
143592,Food,1876.04
143593,Travel,3785.15
143594,Travel,1699.81
143595,Rent,3226.97
143596,Shopping,2629.88
143597,Travel,1929.98
143598,Shopping,631.59
143599,Food,3141.11
143600,Food,3862.91
143601,Travel,617.15
143602,Travel,2510.07
143603,Travel,627.13
143604,Food,4198.2
143605,Utilities,2750.92
143606,Food,558.15
143607,Shopping,4724.24
143608,Utilities,48.19
143609,Travel,3040.21
143610,Food,3602.75
143611,Utilities,216.78
143612,Rent,3112.67
143613,Rent,3703.84
143614,Travel,2686.71
143615,Shopping,3580.88
143616,Rent,2468.45
143617,Food,1463.26
143618,Shopping,2161.73
143619,Rent,892.09
143620,Travel,4894.37
143621,Rent,4517.42
143622,Food,1587.08
143623,Shopping,483.62
143624,Food,1318.29
143625,Utilities,540.59
143626,Rent,2276.79
143627,Travel,1955.23
143628,Rent,3669.52
143629,Travel,799.14
143630,Shopping,4468.72
143631,Shopping,2115.95
143632,Shopping,160.17
143633,Utilities,219.92
143634,Travel,2088.81
143635,Travel,1371.51
143636,Rent,1802.66
143637,Shopping,273.6
143638,Travel,2581.74
143639,Food,4201.24
143640,Travel,322.85
143641,Travel,1483.04
143642,Food,2898.41
143643,Travel,1994.83
143644,Travel,2288.33
143645,Utilities,4181.2
143646,Utilities,4489.26
143647,Rent,2576.82
143648,Rent,4270.78
143649,Rent,4122.71
143650,Travel,51.68
143651,Utilities,1905.62
143652,Utilities,1766.53
143653,Food,190.3
143654,Food,2462.59
143655,Shopping,2122.87
143656,Travel,4841.93
143657,Shopping,1359.7
143658,Travel,1636.18
143659,Rent,3834.43
143660,Food,3021.92
143661,Shopping,13.78
143662,Travel,2214.83
143663,Food,1952.55
143664,Travel,3284.31
143665,Travel,3981.56
143666,Food,318.69
143667,Shopping,3966.24
143668,Food,2843.83
143669,Travel,939.99
143670,Travel,2489.8
143671,Utilities,1429.36
143672,Rent,2714.04
143673,Shopping,704.13
143674,Food,1810.01
143675,Rent,4880.09
143676,Shopping,3493.82
143677,Food,2330.88
143678,Rent,2132.63
143679,Shopping,595.9
143680,Utilities,1316.11
143681,Food,1725.79
143682,Food,1405.69
143683,Shopping,2786.49
143684,Rent,574.98
143685,Rent,345.75
143686,Shopping,85.71
143687,Travel,4228.15
143688,Utilities,3915.35
143689,Travel,917.05
143690,Travel,3037.34
143691,Rent,1695.18
143692,Rent,2049.19
143693,Food,3870.44
143694,Utilities,4425.94
143695,Rent,1118.83
143696,Utilities,3201.7
143697,Rent,2523.36
143698,Utilities,507.02
143699,Shopping,1820.84
143700,Travel,1889.69
143701,Rent,153.05
143702,Rent,582.41
143703,Food,1199.64
143704,Rent,379.58
143705,Travel,4342.19
143706,Food,3320.46
143707,Shopping,3841.65
143708,Food,2139.27
143709,Travel,777.92
143710,Travel,1416.98
143711,Utilities,998.22
143712,Food,1697.51
143713,Utilities,3018.03
143714,Rent,4137.07
143715,Travel,3453.75
143716,Food,4630.14
143717,Utilities,4957.19
143718,Shopping,3398.04
143719,Food,2900.16
143720,Utilities,491.11
143721,Shopping,1307.22
143722,Travel,4848.41
143723,Rent,2900.57
143724,Travel,4384.48
143725,Food,3282.84
143726,Food,4232.91
143727,Utilities,4126.89
143728,Travel,19.14
143729,Shopping,4785.93
143730,Utilities,3506.92
143731,Travel,2973.92
143732,Rent,2592.98
143733,Utilities,2437.08
143734,Utilities,1655.93
143735,Rent,625.56
143736,Shopping,3191.85
143737,Rent,86.72
143738,Rent,2169.51
143739,Food,413.31
143740,Utilities,1101.12
143741,Rent,4584.53
143742,Rent,1611.9
143743,Rent,1125.76
143744,Utilities,2154.07
143745,Travel,1857.05
143746,Utilities,1624.78
143747,Utilities,4344.14
143748,Shopping,1884.82
143749,Rent,4611.78
143750,Shopping,1809.94
143751,Utilities,1842.68
143752,Shopping,1307.95
143753,Shopping,804.82
143754,Travel,1854.72
143755,Food,4696.4
143756,Shopping,33.17
143757,Food,4046.87
143758,Travel,1708.98
143759,Utilities,3189.61
143760,Utilities,2375.8
143761,Rent,117.17
143762,Rent,2280.14
143763,Rent,1433.28
143764,Food,4755.67
143765,Food,354.89
143766,Shopping,4744.99
143767,Rent,1750.77
143768,Shopping,3098.98
143769,Rent,1342.76
143770,Utilities,1577.73
143771,Travel,1594.69
143772,Utilities,2738.57
143773,Travel,1217.32
143774,Shopping,1641.82
143775,Travel,4139.6
143776,Rent,1423.03
143777,Utilities,3785.91
143778,Rent,1436.28
143779,Travel,1255.68
143780,Rent,3876.24
143781,Food,1844.95
143782,Food,2333.37
143783,Travel,847.79
143784,Travel,1783.13
143785,Shopping,1010.32
143786,Travel,4019.64
143787,Travel,2687.88
143788,Rent,2321.25
143789,Travel,974.5
143790,Shopping,3775.5
143791,Shopping,1235.41
143792,Shopping,2900.62
143793,Rent,827.38
143794,Shopping,3373.88
143795,Food,4136.16
143796,Food,193.3
143797,Shopping,2557.48
143798,Shopping,1956.09
143799,Utilities,3695.24
143800,Utilities,3215.74
143801,Food,4804.3
143802,Shopping,3479.75
143803,Food,1217.1
143804,Shopping,2518.95
143805,Utilities,2084.22
143806,Rent,1424.89
143807,Rent,2588.36
143808,Food,3508.27
143809,Utilities,4946.66
143810,Travel,926.14
143811,Shopping,637.22
143812,Travel,4324.93
